,"(('electricity', 'demand_elec'), 'flow')","(('electricity', 'electricity_excess'), 'flow')","(('pp_coal_new', 'electricity'), 'flow')","(('pp_gas', 'electricity'), 'flow')","(('pp_lignite_new', 'electricity'), 'flow')","(('pv', 'electricity'), 'flow')","(('pv_old', 'electricity'), 'flow')","(('wind_off', 'electricity'), 'flow')","(('wind_off_old', 'electricity'), 'flow')","(('wind_on', 'electricity'), 'flow')","(('wind_on_old', 'electricity'), 'flow')"
2018-07-03 11:00:00,57279.80650541247,206833.15,43211.773,-0.0,0.0,190025.0,30258.89,0.0,73.16799999999999,0.0,544.1279999999999
2018-07-03 12:00:00,56677.76649709732,206346.26,43211.773,-0.0,0.0,189200.0,30127.519999999997,0.0,66.174,0.0,418.56
2018-07-03 13:00:00,55546.46054740622,190822.3,43211.773,-0.0,0.0,174900.0,27850.44,0.0,76.934,0.0,329.616
2018-07-03 14:00:00,54421.77042198232,163585.2,43211.773,-0.0,0.0,150425.0,23953.13,0.0,97.91600000000001,0.0,319.15200000000004
2018-07-03 15:00:00,53469.09172750561,124490.04,43211.773,-0.0,0.0,115775.0,18435.59,0.0,112.98,0.0,423.792
2018-07-03 16:00:00,52688.42446397608,81622.371,43211.773,-0.0,0.0,77825.0,12392.570000000002,0.0,128.044,0.0,753.408
2018-07-03 17:00:00,52271.627535142514,40752.35,43211.773,-0.0,0.0,41525.0,6612.29,0.0,157.634,0.0,1517.28
2018-07-03 18:00:00,51385.10708333779,12601.576,43211.773,-0.0,0.0,14850.0,2364.6600000000003,0.0,185.61,0.0,3374.64
2018-07-03 19:00:00,50392.73344325789,0.0,43211.773,-0.0,0.0,1100.0,175.16,0.0,187.224,0.0,5718.576
2018-07-03 20:00:00,48315.364623357265,1871.8368,43211.773,-0.0,0.0,0.0,0.0,0.0,194.75600000000003,0.0,6780.672
2018-07-03 21:00:00,46423.23888293824,3691.9526,43211.773,-0.0,0.0,0.0,0.0,0.0,258.77799999999996,0.0,6644.64
2018-07-03 22:00:00,44709.74039773359,5060.503,43211.773,-0.0,0.0,0.0,0.0,0.0,348.08599999999996,0.0,6210.384
2018-07-03 23:00:00,41653.22958628747,7852.1059,43211.773,-0.0,0.0,0.0,0.0,0.0,418.026,0.0,5875.536
2018-07-04 00:00:00,38894.43086686531,10406.239,43211.773,-0.0,0.0,0.0,0.0,0.0,490.656,0.0,5598.24
2018-07-04 01:00:00,37081.69501765267,12212.788,43211.773,-0.0,0.0,0.0,0.0,0.0,589.11,0.0,5493.599999999999
2018-07-04 02:00:00,35890.846649556785,13475.057,43211.773,-0.0,0.0,0.0,0.0,0.0,712.85,0.0,5441.280000000001
2018-07-04 03:00:00,35328.50158684484,13896.502,43211.773,-0.0,0.0,0.0,0.0,0.0,802.158,0.0,5211.072
2018-07-04 04:00:00,35083.716088958456,20946.199,43211.773,-0.0,0.0,7150.0,1138.5400000000002,0.0,846.274,0.0,3683.3280000000004
2018-07-04 05:00:00,34865.393888140876,50775.174,43211.773,-0.0,0.0,34375.0,5473.75,0.0,937.1959999999999,0.0,1642.848
2018-07-04 06:00:00,36684.74556162071,94123.79,43211.773,-0.0,0.0,73700.0,11735.720000000001,0.0,1130.338,0.0,1030.704
2018-07-04 07:00:00,39569.24494211965,140345.05,43211.773,-0.0,0.0,115225.0,18348.01,0.0,1397.724,0.0,1731.792
2018-07-04 08:00:00,42758.072238909765,180120.87,43211.773,-0.0,0.0,151525.0,24128.29,0.0,1612.3860000000002,0.0,2401.4880000000003
2018-07-04 09:00:00,45139.76897510156,210687.23,43211.773,-0.0,0.0,179575.0,28594.870000000003,0.0,1682.864,0.0,2762.496
2018-07-04 10:00:00,46529.09207121343,228440.32,43211.773,-0.0,0.0,196075.0,31222.269999999997,0.0,1676.946,0.0,2783.424
2018-07-04 11:00:00,47342.83845607896,232453.04,43211.773,-0.0,0.0,200475.0,31922.910000000003,0.0,1638.21,0.0,2547.984
2018-07-04 12:00:00,46701.103502160615,224951.92,43211.773,-0.0,0.0,193875.0,30871.949999999997,0.0,1502.096,0.0,2192.208
2018-07-04 13:00:00,45066.99490816236,204733.81,43211.773,-0.0,0.0,175450.0,27938.02,0.0,1239.0140000000001,0.0,1962.0
2018-07-04 14:00:00,43518.892029637704,173468.31,43211.773,-0.0,0.0,147400.0,23471.440000000002,0.0,921.0559999999999,0.0,1982.928
2018-07-04 15:00:00,42870.54125145216,133673.54,43211.773,-0.0,0.0,112200.0,17866.32,0.0,786.018,0.0,2479.968
2018-07-04 16:00:00,42354.506958610604,87164.022,43211.773,-0.0,0.0,70675.0,11254.03,0.0,840.894,0.0,3536.832
2018-07-04 17:00:00,42804.38300878016,46645.566,43211.773,-0.0,0.0,34650.0,5517.54,0.0,1006.06,0.0,5064.576
2018-07-04 18:00:00,42777.919711711365,20056.006,43211.773,-0.0,0.0,10450.0,1664.02,0.0,1072.772,0.0,6435.360000000001
2018-07-04 19:00:00,42162.64805486182,10008.515,43211.773,-0.0,0.0,825.0,131.37,0.0,1070.62,0.0,6932.400000000001
2018-07-04 20:00:00,40773.324958749945,10118.092,43211.773,-0.0,0.0,0.0,0.0,0.0,993.1479999999999,0.0,6686.496
2018-07-04 21:00:00,39833.87791280763,10338.132,43211.773,-0.0,0.0,0.0,0.0,0.0,859.7239999999999,0.0,6100.512
2018-07-04 22:00:00,38471.018113764556,11028.913,43211.773,-0.0,0.0,0.0,0.0,0.0,716.078,0.0,5572.08
2018-07-04 23:00:00,35937.15741942718,12752.458,43211.773,-0.0,0.0,0.0,0.0,0.0,549.298,0.0,4928.544
2018-07-05 00:00:00,33469.4549677618,14386.912,43211.773,-0.0,0.0,0.0,0.0,0.0,385.746,0.0,4258.848
2018-07-05 01:00:00,31961.047034840332,15192.59,43211.773,-0.0,0.0,0.0,0.0,0.0,269.0,0.0,3672.864
2018-07-05 02:00:00,30909.13097635563,15857.472,43211.773,-0.0,0.0,0.0,0.0,0.0,216.81400000000002,0.0,3338.0159999999996
2018-07-05 03:00:00,30366.633386445275,15940.038,43211.773,-0.0,0.0,0.0,0.0,0.0,196.36999999999998,0.0,2898.528
2018-07-05 04:00:00,30049.073821619706,22118.782,43211.773,-0.0,0.0,6325.0,1007.17,0.0,148.488,0.0,1475.424
2018-07-05 05:00:00,29638.89271705334,48207.271,43211.773,-0.0,0.0,29425.0,4685.53,0.0,100.068,0.0,423.792
2018-07-05 06:00:00,30293.859319506082,89487.11,43211.773,-0.0,0.0,65725.0,10465.81,0.0,80.162,0.0,298.224
2018-07-05 07:00:00,32490.312976216286,130327.36,43211.773,-0.0,0.0,102850.0,16377.46,0.0,101.144,0.0,277.296
2018-07-05 08:00:00,35295.42246550883,164931.88,43211.773,-0.0,0.0,135025.0,21500.89,0.0,149.564,0.0,340.08
2018-07-05 09:00:00,37412.48623101265,191288.06,43211.773,-0.0,0.0,159500.0,25398.199999999997,0.0,166.78,0.0,423.792
2018-07-05 10:00:00,39304.611971431674,206013.07,43211.773,-0.0,0.0,173800.0,27675.28,0.0,196.36999999999998,0.0,434.25600000000003
2018-07-05 11:00:00,40879.17814702514,202035.28,43211.773,-0.0,0.0,171600.0,27324.96,0.0,275.456,0.0,502.27199999999993
2018-07-05 12:00:00,40521.92363659637,187100.15,43211.773,-0.0,0.0,158125.0,25179.249999999996,0.0,399.73400000000004,0.0,706.3199999999999
2018-07-05 13:00:00,38987.05240660611,170837.78,43211.773,-0.0,0.0,142450.0,22683.22,0.0,464.83200000000005,0.0,1015.008
2018-07-05 14:00:00,37683.73502596782,147011.7,43211.773,-0.0,0.0,120175.0,19136.230000000003,0.0,498.188,0.0,1674.24
2018-07-05 15:00:00,37167.700733126265,115129.9,43211.773,-0.0,0.0,91300.0,14538.28,0.0,553.064,0.0,2694.48
2018-07-05 16:00:00,36889.83611390389,80058.207,43211.773,-0.0,0.0,60225.0,9590.009999999998,0.0,394.89200000000005,0.0,3526.368
2018-07-05 17:00:00,37425.717879547046,45248.43,43211.773,-0.0,0.0,29975.0,4773.11,0.0,350.77599999999995,0.0,4363.488
2018-07-05 18:00:00,37710.19832303662,22798.487,43211.773,-0.0,0.0,9075.0,1445.0700000000002,0.0,336.25,0.0,6440.592
2018-07-05 19:00:00,37313.24886700465,16722.063,43211.773,-0.0,0.0,550.0,87.58,0.0,752.662,0.0,9433.296
2018-07-05 20:00:00,36731.05633149111,20663.787,43211.773,-0.0,0.0,0.0,0.0,0.0,2002.9740000000002,0.0,12180.096
2018-07-05 21:00:00,36360.57017252794,22350.191,43211.773,-0.0,0.0,0.0,0.0,0.0,2994.508,0.0,12504.48
2018-07-05 22:00:00,36254.716984252744,22400.082,43211.773,-0.0,0.0,0.0,0.0,0.0,3299.5539999999996,0.0,12143.472
2018-07-05 23:00:00,33965.64178780175,24602.096,43211.773,-0.0,0.0,0.0,0.0,0.0,3196.796,0.0,12159.168
2018-07-06 00:00:00,31808.88307669475,27196.526,43211.773,-0.0,0.0,0.0,0.0,0.0,3168.8199999999997,0.0,12624.815999999999
2018-07-06 01:00:00,30181.390306963694,30293.593,43211.773,-0.0,0.0,0.0,0.0,0.0,3241.4500000000003,0.0,14021.76
2018-07-06 02:00:00,29301.485679426176,32681.164,43211.773,-0.0,0.0,0.0,0.0,0.0,3519.596,0.0,15251.279999999999
2018-07-06 03:00:00,29023.621060203797,32680.754,43211.773,-0.0,0.0,0.0,0.0,0.0,3921.482,0.0,14571.12
2018-07-06 04:00:00,28977.3102903334,36277.395,43211.773,-0.0,0.0,4675.0,744.4300000000001,0.0,4103.326,0.0,12520.176000000001
2018-07-06 05:00:00,28858.225453523813,60934.312,43211.773,-0.0,0.0,25850.0,4116.26,0.0,4099.56,0.0,12514.944
2018-07-06 06:00:00,29850.599093603723,99122.628,43211.773,-0.0,0.0,59400.0,9458.640000000001,0.0,3948.382,0.0,12954.431999999999
2018-07-06 07:00:00,31815.49890096195,143456.59,43211.773,-0.0,-0.0,99275.0,15808.189999999999,0.0,3682.61,0.0,13294.511999999999
2018-07-06 08:00:00,34825.698942537674,184395.54,43211.773,-0.0,-0.0,136950.0,21807.42,0.0,3387.248,0.0,13864.800000000001
2018-07-06 09:00:00,37438.949528081444,213205.39,43211.773,-0.0,-0.0,163900.0,26098.84,0.0,3087.582,0.0,14346.144
2018-07-06 10:00:00,39039.9790007437,226967.03,43211.773,-0.0,-0.0,177375.0,28244.55,0.0,2855.704,0.0,14319.984
2018-07-06 11:00:00,40588.081879268364,232100.8,43211.773,-0.0,-0.0,183700.0,29251.719999999998,0.0,2780.922,0.0,13744.464
2018-07-06 12:00:00,40296.98561151158,231496.75,43211.773,-0.0,-0.0,183975.0,29295.510000000002,0.0,2738.958,0.0,12572.496000000001
2018-07-06 13:00:00,38742.26690871973,221162.97,43211.773,-0.0,-0.0,175175.0,27894.23,0.0,2647.498,0.0,10976.735999999999
2018-07-06 14:00:00,37743.277444372616,197159.45,43211.773,-0.0,0.0,155375.0,24741.35,0.0,2429.07,0.0,9145.536
2018-07-06 15:00:00,37008.92095071348,159209.61,43211.773,-0.0,0.0,123750.0,19705.5,0.0,2100.89,0.0,7450.3679999999995
2018-07-06 16:00:00,37121.389963255875,112175.31,43211.773,-0.0,0.0,84975.0,13531.11,0.0,1797.458,0.0,5781.36
2018-07-06 17:00:00,38213.000967343774,64262.382,43211.773,-0.0,0.0,46475.0,7400.509999999999,0.0,1490.2599999999998,0.0,3897.8399999999997
2018-07-06 18:00:00,39231.83790449248,26432.962,43211.773,-0.0,0.0,16225.0,2583.61,0.0,1248.1599999999999,0.0,2396.256
2018-07-06 19:00:00,39271.53285009568,8127.5906,43211.773,-0.0,0.0,1375.0,218.95000000000002,0.0,966.248,0.0,1627.152
2018-07-06 20:00:00,38616.566247642935,6432.7092,43211.773,-0.0,0.0,0.0,0.0,0.0,780.638,0.0,1056.864
2018-07-06 21:00:00,38365.16492548936,6405.2265,43211.773,-0.0,0.0,0.0,0.0,0.0,684.874,0.0,873.744
2018-07-06 22:00:00,38437.93899242855,6359.4725,43211.773,-0.0,0.0,0.0,0.0,0.0,602.022,0.0,983.616
2018-07-06 23:00:00,36043.01060770237,8930.9568,43211.773,-0.0,0.0,0.0,0.0,0.0,553.602,0.0,1208.5919999999999
2018-07-07 00:00:00,34144.26904301614,11132.898,43211.773,-0.0,0.0,0.0,0.0,0.0,506.25800000000004,0.0,1559.136
2018-07-07 01:00:00,32827.72001384346,12977.395,43211.773,-0.0,0.0,0.0,0.0,0.0,526.702,0.0,2066.64
2018-07-07 02:00:00,32271.99077539871,14423.521,43211.773,-0.0,0.0,0.0,0.0,0.0,637.53,0.0,2846.2079999999996
2018-07-07 03:00:00,32437.386382078694,15322.993,43211.773,-0.0,0.0,0.0,0.0,0.0,776.3340000000001,0.0,3772.272
2018-07-07 04:00:00,33442.991670693,23882.61,43211.773,-0.0,0.0,8525.0,1357.49,0.0,882.858,0.0,3348.48
2018-07-07 05:00:00,36572.27654907832,53825.689,43211.773,-0.0,0.0,38500.0,6130.6,0.0,923.208,0.0,1632.384
2018-07-07 06:00:00,44015.07884967766,93398.777,43211.773,-0.0,0.0,79200.0,12611.520000000002,0.0,915.138,0.0,1475.424
2018-07-07 07:00:00,49459.90222158277,136989.47,43211.773,-0.0,0.0,121000.0,19267.6,0.0,924.284,0.0,2045.7120000000002
2018-07-07 08:00:00,52708.27193677767,175662.98,43211.773,-0.0,0.0,157025.0,25004.090000000004,0.0,953.874,0.0,2176.5119999999997
2018-07-07 09:00:00,53839.577886468775,204408.33,43211.773,-0.0,0.0,182600.0,29076.56,0.0,973.7800000000001,0.0,2385.792
2018-07-07 10:00:00,55652.31373568141,218126.27,43211.773,-0.0,0.0,195525.0,31134.69,0.0,945.8040000000001,0.0,2961.312
2018-07-07 11:00:00,57140.87419580128,214271.42,43211.773,-0.0,0.0,192775.0,30696.789999999997,0.0,914.6,0.0,3814.128
2018-07-07 12:00:00,56558.68166028773,194854.41,43211.773,-0.0,0.0,174900.0,27850.44,0.0,862.414,0.0,4588.464
2018-07-07 13:00:00,56208.04297412616,164886.92,43211.773,-0.0,0.0,148500.0,23646.600000000002,0.0,692.944,0.0,5043.648
2018-07-07 14:00:00,55255.36427964945,130401.71,43211.773,-0.0,0.0,117975.0,18785.91,0.0,583.192,0.0,5101.2
2018-07-07 15:00:00,54110.82668142395,96965.633,43211.773,-0.0,0.0,88550.0,14100.380000000001,0.0,631.074,0.0,4583.232
2018-07-07 16:00:00,52926.59413759526,57674.473,43211.773,-0.0,0.0,53900.0,8582.84,0.0,851.654,0.0,4054.8
2018-07-07 17:00:00,52536.26050583049,24192.275,43211.773,-0.0,0.0,24475.0,3897.3100000000004,0.0,1115.812,0.0,4028.64
2018-07-07 18:00:00,52172.390171134524,5778.7233,43211.773,-0.0,0.0,7150.0,1138.5400000000002,0.0,1360.064,0.0,5090.736
2018-07-07 19:00:00,51510.80774441458,848.8597,43211.773,-0.0,0.0,275.0,43.79,0.0,1734.5120000000002,0.0,7094.592
2018-07-07 20:00:00,49512.82881572036,4101.9826,43211.773,-0.0,0.0,0.0,0.0,0.0,2063.23,0.0,8339.807999999999
2018-07-07 21:00:00,47587.62395396534,7162.7475,43211.773,-0.0,0.0,0.0,0.0,0.0,2147.158,0.0,9391.44
2018-07-07 22:00:00,45047.14743536076,10267.434,43211.773,-0.0,0.0,0.0,0.0,0.0,2287.576,0.0,9815.232
2018-07-07 23:00:00,41329.054197194695,14624.261,43211.773,-0.0,0.0,0.0,0.0,0.0,2246.15,0.0,10495.392
2018-07-08 00:00:00,38828.27262419332,18258.625,43211.773,-0.0,0.0,0.0,0.0,0.0,2239.156,0.0,11635.967999999999
2018-07-08 01:00:00,37161.08490885907,21035.549,43211.773,-0.0,0.0,0.0,0.0,0.0,2297.26,0.0,12687.6
2018-07-08 02:00:00,36572.27654907832,22543.105,43211.773,-0.0,0.0,0.0,0.0,0.0,2373.656,0.0,13529.952
2018-07-08 03:00:00,36750.903804292706,22032.43,43211.773,-0.0,0.0,0.0,0.0,0.0,2627.592,0.0,12943.968
2018-07-08 04:00:00,37630.80843183023,23420.899,43211.773,-0.0,0.0,2200.0,350.32,0.0,3010.11,0.0,12279.503999999999
2018-07-08 05:00:00,39880.188682678025,41070.841,43211.773,-0.0,0.0,16225.0,2583.61,0.0,3412.5339999999997,0.0,15518.112
2018-07-08 06:00:00,46277.69074905985,66738.877,43211.773,-0.0,0.0,40150.0,6393.339999999999,0.0,3746.094,0.0,19515.36
2018-07-08 07:00:00,51338.79631346739,102249.2,43211.773,-0.0,0.0,71775.0,11429.19,0.0,4057.058,0.0,23114.976000000002
2018-07-08 08:00:00,54143.905802759946,133001.83,43211.773,-0.0,0.0,97350.0,15501.66,0.0,4299.696,0.0,26782.608
2018-07-08 09:00:00,54884.878120686284,151044.81,43211.773,-0.0,0.0,110825.0,17647.37,0.0,4412.676,0.0,29832.864
2018-07-08 10:00:00,55989.72077330859,149735.8,43211.773,-0.0,0.0,108625.0,17297.05,0.0,4493.376,0.0,32098.320000000003
2018-07-08 11:00:00,57253.343208343664,150740.35,43211.773,-0.0,0.0,109175.0,17384.63,0.0,4580.532,0.0,33641.76
2018-07-08 12:00:00,56836.546279510105,156108.36,43211.773,-0.0,-0.0,112475.0,17910.11,0.0,4649.396,0.0,34698.624
2018-07-08 13:00:00,56327.12781093575,143651.66,43211.773,-0.0,0.0,100925.0,16070.930000000002,0.0,4680.062,0.0,35091.024
2018-07-08 14:00:00,55156.12691564146,130057.49,43211.773,-0.0,0.0,88275.0,14056.59,0.0,4647.244,0.0,35023.008
2018-07-08 15:00:00,54262.990639569536,117814.43,43211.773,-0.0,0.0,77825.0,12392.570000000002,0.0,4519.737999999999,0.0,34128.336
2018-07-08 16:00:00,52966.28908319845,93482.26,43211.773,-0.0,0.0,58025.0,9239.69,0.0,4355.11,0.0,31616.976
2018-07-08 17:00:00,52661.96116690728,58891.474,43211.773,-0.0,0.0,32450.0,5167.22,0.0,4166.8099999999995,0.0,26557.632
2018-07-08 18:00:00,52483.3339116929,28158.186,43211.773,-0.0,0.0,11275.0,1795.3899999999999,0.0,4001.6440000000002,0.0,20357.712
2018-07-08 19:00:00,51828.36730924015,13904.894,43211.773,-0.0,0.0,825.0,131.37,0.0,3969.902,0.0,17595.216
2018-07-08 20:00:00,49949.473217355524,14002.202,43211.773,-0.0,0.0,0.0,0.0,0.0,4060.286,0.0,16679.615999999998
2018-07-08 21:00:00,47964.7259371957,15877.55,43211.773,-0.0,0.0,0.0,0.0,0.0,4191.558,0.0,16438.944
2018-07-08 22:00:00,45735.1931591495,18362.482,43211.773,-0.0,0.0,0.0,0.0,0.0,4232.446,0.0,16653.456000000002
2018-07-08 23:00:00,41917.862556975444,21985.839,43211.773,-0.0,0.0,0.0,0.0,0.0,4237.288,0.0,16454.64
2018-07-09 00:00:00,39522.93417224926,24021.817,43211.773,-0.0,0.0,0.0,0.0,0.0,4255.042,0.0,16077.936000000002
2018-07-09 01:00:00,37941.7521723886,25284.883,43211.773,-0.0,0.0,0.0,0.0,0.0,4292.702,0.0,15722.16
2018-07-09 02:00:00,37015.53677498068,26522.881,43211.773,-0.0,0.0,0.0,0.0,0.0,4348.116,0.0,15978.528
2018-07-09 03:00:00,37094.92666618707,25845.793,43211.773,-0.0,0.0,0.0,0.0,0.0,4435.81,0.0,15293.136
2018-07-09 04:00:00,37650.65590463183,28535.654,43211.773,-0.0,0.0,3300.0,525.48,0.0,4562.24,0.0,14586.815999999999
2018-07-09 05:00:00,39933.115276815624,49367.808,43211.773,-0.0,0.0,19525.0,3109.0899999999997,0.0,4640.7880000000005,0.0,18814.271999999997
2018-07-09 06:00:00,46191.68503358626,78363.046,43211.773,-0.0,0.0,45375.0,7225.35,0.0,4644.016,0.0,24098.592
2018-07-09 07:00:00,50955.07850596983,109640.77,43211.773,-0.0,0.0,74250.0,11823.300000000001,0.0,4617.116,0.0,26693.664
2018-07-09 08:00:00,53528.63414591041,135062.08,43211.773,-0.0,0.0,96800.0,15414.080000000002,0.0,4592.906,0.0,28571.952
2018-07-09 09:00:00,54501.16031318872,153736.42,43211.773,-0.0,0.0,112750.0,17953.899999999998,0.0,4583.222,0.0,29738.688000000002
2018-07-09 10:00:00,55500.14977753582,160731.05,43211.773,-0.0,0.0,118800.0,18917.280000000002,0.0,4574.614,0.0,30727.536000000004
2018-07-09 11:00:00,56307.28033813415,161257.04,43211.773,-0.0,0.0,119075.0,18961.07,0.0,4568.696,0.0,31747.776
2018-07-09 12:00:00,55797.8618695598,163220.62,43211.773,-0.0,-0.0,119625.0,19048.65,0.0,4563.854,0.0,32569.200000000004
2018-07-09 13:00:00,55314.90669805424,151083.71,43211.773,-0.0,0.0,108350.0,17253.26,0.0,4527.808,0.0,33055.776
2018-07-09 14:00:00,54322.53305797433,143496.18,43211.773,-0.0,0.0,100925.0,16070.930000000002,0.0,4497.679999999999,0.0,33113.328
2018-07-09 15:00:00,53363.23853923041,135455.82,43211.773,-0.0,0.0,93500.0,14888.6,0.0,4424.512,0.0,32794.176
2018-07-09 16:00:00,52218.70094100492,107089.69,43211.773,-0.0,0.0,69025.0,10991.29,0.0,4295.93,0.0,31784.4
2018-07-09 17:00:00,51887.90972764495,70057.234,43211.773,-0.0,0.0,39050.0,6218.179999999999,0.0,4213.078,0.0,29252.112
2018-07-09 18:00:00,51477.72862307859,35376.845,43211.773,-0.0,0.0,12650.0,2014.34,0.0,4126.46,0.0,24852.0
2018-07-09 19:00:00,50921.99938463384,18458.8,43211.773,-0.0,0.0,825.0,131.37,0.0,3981.2,0.0,21231.456
2018-07-09 20:00:00,49314.35408770438,16881.053,43211.773,-0.0,0.0,0.0,0.0,0.0,3803.122,0.0,19180.512
2018-07-09 21:00:00,47713.32461504212,17402.771,43211.773,-0.0,0.0,0.0,0.0,0.0,3785.906,0.0,18118.416
2018-07-09 22:00:00,45583.02920100392,18857.156,43211.773,-0.0,0.0,0.0,0.0,0.0,3769.228,0.0,17459.184
2018-07-09 23:00:00,41931.09420550984,21992.655,43211.773,-0.0,0.0,0.0,0.0,0.0,3634.728,0.0,17077.248
2018-07-10 00:00:00,39271.53285009568,23885.399,43211.773,-0.0,0.0,0.0,0.0,0.0,3584.694,0.0,16360.463999999998
2018-07-10 01:00:00,37763.12491717422,24940.305,43211.773,-0.0,0.0,0.0,0.0,0.0,3664.856,0.0,15826.8
2018-07-10 02:00:00,36810.4462226975,26233.251,43211.773,-0.0,0.0,0.0,0.0,0.0,3633.652,0.0,16198.271999999999
2018-07-10 03:00:00,36896.45193817109,25531.308,43211.773,-0.0,0.0,0.0,0.0,0.0,3514.754,0.0,15701.231999999998
2018-07-10 04:00:00,37564.65018915823,30328.675,43211.773,-0.0,0.0,6050.0,963.3800000000001,0.0,3222.62,0.0,14445.552000000001
2018-07-10 05:00:00,39913.267804014016,61149.768,43211.773,-0.0,0.0,32725.0,5211.01,0.0,2858.932,0.0,17056.32
2018-07-10 06:00:00,45933.66788716549,100261.36,43211.773,-0.0,0.0,69850.0,11122.66,0.0,2437.678,0.0,19572.912
2018-07-10 07:00:00,50637.51894114426,138193.53,43211.773,-0.0,0.0,106975.0,17034.31,0.0,2005.6640000000002,0.0,19604.304
2018-07-10 08:00:00,53555.0974429792,168669.39,43211.773,-0.0,0.0,136675.0,21763.63,0.0,1608.082,0.0,18966.0
2018-07-10 09:00:00,54871.646472151886,190904.59,43211.773,-0.0,0.0,157850.0,25135.46,0.0,1324.556,0.0,18254.448
2018-07-10 10:00:00,56201.427149858966,202610.23,43211.773,-0.0,0.0,169950.0,27062.22,0.0,1138.946,0.0,17448.72
2018-07-10 11:00:00,57306.26980248126,209298.06,43211.773,-0.0,0.0,177375.0,28244.55,0.0,1004.446,0.0,16768.56
2018-07-10 12:00:00,56823.31463097571,212550.7,43211.773,-0.0,0.0,180400.0,28726.239999999998,0.0,916.214,0.0,16119.792
2018-07-10 13:00:00,55817.7093423614,201499.32,43211.773,-0.0,0.0,170775.0,27193.59,0.0,822.6020000000001,0.0,15314.064
2018-07-10 14:00:00,54236.52734250074,179590.27,43211.773,-0.0,0.0,151525.0,24128.29,0.0,715.002,0.0,14246.735999999999
2018-07-10 15:00:00,53144.91633841284,146954.41,43211.773,-0.0,0.0,123750.0,19705.5,0.0,587.496,0.0,12844.56
2018-07-10 16:00:00,52198.85346820332,102769.92,43211.773,-0.0,0.0,86625.0,13793.85,0.0,471.288,0.0,10866.864
2018-07-10 17:00:00,52172.390171134524,54367.833,43211.773,-0.0,0.0,47300.0,7531.879999999999,0.0,392.20200000000006,0.0,8104.368
2018-07-10 18:00:00,51438.03367747539,16103.66,43211.773,-0.0,0.0,16225.0,2583.61,0.0,341.63,0.0,5179.68
2018-07-10 19:00:00,50399.34926752508,0.0,43211.773,1812.7578,0.0,1100.0,175.16,0.0,280.298,0.0,3819.3599999999997
2018-07-10 20:00:00,47977.957585730095,0.0,43211.773,1410.2641,0.0,0.0,0.0,0.0,232.41600000000003,0.0,3123.5040000000004
2018-07-10 21:00:00,45900.58876582948,502.46468,43211.773,-0.0,0.0,0.0,0.0,0.0,219.50400000000002,0.0,2971.7760000000003
2018-07-10 22:00:00,43922.457309936864,2598.3901,43211.773,-0.0,0.0,0.0,0.0,0.0,222.19400000000002,0.0,3086.88
2018-07-10 23:00:00,40819.63572862034,5851.9177,43211.773,-0.0,0.0,0.0,0.0,0.0,242.1,0.0,3217.68
2018-07-11 00:00:00,38325.46997988617,8550.9255,43211.773,-0.0,0.0,0.0,0.0,0.0,289.982,0.0,3374.64
2018-07-11 01:00:00,36473.03918507033,10649.516,43211.773,-0.0,0.0,0.0,0.0,0.0,337.326,0.0,3573.456
2018-07-11 02:00:00,35268.95916844004,11995.694,43211.773,-0.0,0.0,0.0,0.0,0.0,348.62399999999997,0.0,3704.2560000000003
2018-07-11 03:00:00,34805.85146973608,12226.778,43211.773,-0.0,0.0,0.0,0.0,0.0,320.648,0.0,3500.208
2018-07-11 04:00:00,34726.46157852969,19105.04,43211.773,-0.0,0.0,7150.0,1138.5400000000002,0.0,259.316,0.0,2071.8720000000003
2018-07-11 05:00:00,34574.297620384095,48506.776,43211.773,-0.0,0.0,33550.0,5342.38,0.0,213.04800000000003,0.0,763.872
2018-07-11 06:00:00,36598.739846147124,88688.116,43211.773,-0.0,0.0,70125.0,11166.45,0.0,223.808,0.0,559.824
2018-07-11 07:00:00,39569.24494211965,127746.2,43211.773,-0.0,0.0,106150.0,16902.94,0.0,328.718,0.0,722.016
2018-07-11 08:00:00,42943.31531839135,158515.88,43211.773,-0.0,0.0,135300.0,21544.680000000004,0.0,534.234,0.0,868.5120000000001
2018-07-11 09:00:00,45146.38479936875,181078.64,43211.773,-0.0,0.0,156475.0,24916.51,0.0,659.05,0.0,962.688
2018-07-11 10:00:00,46350.46481599905,197433.0,43211.773,-0.0,0.0,171600.0,27324.96,0.0,673.576,0.0,973.1519999999999
2018-07-11 11:00:00,46912.80987871099,205246.37,43211.773,-0.0,0.0,178750.0,28463.5,0.0,666.582,0.0,1067.328
2018-07-11 12:00:00,45960.13118423428,205043.77,43211.773,-0.0,0.0,177650.0,28288.339999999997,0.0,592.8760000000001,0.0,1260.912
2018-07-11 13:00:00,44339.25423877043,191825.26,43211.773,-0.0,0.0,164725.0,26230.21,0.0,511.63800000000003,0.0,1485.8880000000001
2018-07-11 14:00:00,42830.84630584896,168238.32,43211.773,-0.0,0.0,143000.0,22770.8,0.0,401.886,0.0,1684.704
2018-07-11 15:00:00,41917.862556975444,135750.45,43211.773,-0.0,0.0,114125.0,18172.85,0.0,322.262,0.0,1836.432
2018-07-11 16:00:00,41560.60804654667,94409.931,43211.773,-0.0,0.0,78100.0,12436.359999999999,0.0,317.958,0.0,1904.448
